County,City,Date,Total-Pop,Household,Group Quarters,Total-HU,Single Detached,Single Attached,Two to Four,Five Plus,Mobile Homes,Occupied,Vacancy Rate,Persons per Household
Orange,Laguna Hills,1/1/17,"32,039","31,670",369,"11,296","6,404","1,917",571,"2,052",352,"10,825",4.2%,2.93
Orange,Laguna Hills,1/1/18,"31,912","31,543",369,"11,298","6,404","1,917",573,"2,052",352,"10,849",4.0%,2.91
Orange,Laguna Hills,1/1/19,"31,674","31,305",369,"11,298","6,404","1,917",573,"2,052",352,"10,861",3.9%,2.88
Orange,Laguna Hills,1/1/20,"31,508","31,139",369,"11,298","6,404","1,917",573,"2,052",352,"10,861",3.9%,2.87
Orange,Laguna Niguel,4/1/10,"62,979","62,731",248,"25,312","14,378","5,107","1,406","4,373",48,"24,232",4.3%,2.59
Orange,Laguna Niguel,1/1/11,"63,352","63,104",248,"25,363","14,429","5,107","1,406","4,373",48,"24,270",4.3%,2.60
Orange,Laguna Niguel,1/1/12,"63,880","63,632",248,"25,374","14,440","5,107","1,406","4,373",48,"24,234",4.5%,2.63
Orange,Laguna Niguel,1/1/13,"64,252","64,004",248,"25,392","14,458","5,107","1,406","4,373",48,"24,252",4.5%,2.64
Orange,Laguna Niguel,1/1/14,"64,348","64,100",248,"25,424","14,490","5,107","1,406","4,373",48,"24,283",4.5%,2.64
Orange,Laguna Niguel,1/1/15,"64,457","64,209",248,"25,456","14,522","5,107","1,406","4,373",48,"24,300",4.5%,2.64
Orange,Laguna Niguel,1/1/16,"64,463","64,215",248,"25,458","14,524","5,107","1,406","4,373",48,"24,302",4.5%,2.64
Orange,Laguna Niguel,1/1/17,"65,349","65,101",248,"25,884","14,524","5,107","1,406","4,799",48,"24,671",4.7%,2.64
Orange,Laguna Niguel,1/1/18,"64,722","64,474",248,"25,888","14,528","5,107","1,406","4,799",48,"24,587",5.0%,2.62
Orange,Laguna Niguel,1/1/19,"65,363","64,939",424,"26,235","14,528","5,107","1,406","5,146",48,"24,868",5.2%,2.61
Orange,Laguna Niguel,1/1/20,"65,316","64,892",424,"26,236","14,527","5,107","1,408","5,146",48,"24,869",5.2%,2.61
Orange,Laguna Woods,4/1/10,"16,273","16,106",167,"13,079",918,"3,721","2,237","6,203",0,"11,360",13.1%,1.42
Orange,Laguna Woods,1/1/11,"16,343","16,176",167,"13,079",918,"3,721","2,237","6,203",0,"11,360",13.1%,1.42
Orange,Laguna Woods,1/1/12,"16,502","16,335",167,"13,079",918,"3,721","2,237","6,203",0,"11,359",13.2%,1.44
Orange,Laguna Woods,1/1/13,"16,581","16,414",167,"13,079",918,"3,721","2,237","6,203",0,"11,356",13.2%,1.45
Orange,Laguna Woods,1/1/14,"16,584","16,417",167,"13,079",918,"3,721","2,237","6,203",0,"11,355",13.2%,1.45
Orange,Laguna Woods,1/1/15,"16,600","16,433",167,"13,079",918,"3,721","2,237","6,203",0,"11,355",13.2%,1.45
Orange,Laguna Woods,1/1/16,"16,599","16,432",167,"13,079",918,"3,721","2,237","6,203",0,"11,354",13.2%,1.45
Orange,Laguna Woods,1/1/17,"16,576","16,409",167,"13,079",918,"3,721","2,237","6,203",0,"11,353",13.2%,1.45
Orange,Laguna Woods,1/1/18,"16,472","16,305",167,"13,079",918,"3,721","2,237","6,203",0,"11,352",13.2%,1.44
Orange,Laguna Woods,1/1/19,"16,329","16,162",167,"13,079",918,"3,721","2,237","6,203",0,"11,351",13.2%,1.42
Orange,Laguna Woods,1/1/20,"16,243","16,076",167,"13,079",918,"3,721","2,237","6,203",0,"11,351",13.2%,1.42
Orange,La Habra,4/1/10,"60,223","59,883",340,"19,918","10,500","1,509","1,553","5,467",889,"18,971",4.8%,3.16
Orange,La Habra,1/1/11,"60,568","60,228",340,"19,943","10,526","1,509","1,553","5,467",888,"18,997",4.7%,3.17
Orange,La Habra,1/1/12,"61,222","60,882",340,"19,951","10,553","1,509","1,553","5,447",889,"19,016",4.7%,3.20
Orange,La Habra,1/1/13,"61,695","61,355",340,"19,957","10,556","1,509","1,553","5,447",892,"19,067",4.5%,3.22
Orange,La Habra,1/1/14,"61,993","61,653",340,"20,039","10,639","1,509","1,553","5,447",891,"19,156",4.4%,3.22
Orange,La Habra,1/1/15,"62,147","61,807",340,"20,066","10,666","1,509","1,553","5,447",891,"19,185",4.4%,3.22
Orange,La Habra,1/1/16,"62,254","61,914",340,"20,073","10,671","1,509","1,553","5,447",893,"19,219",4.3%,3.22
Orange,La Habra,1/1/17,"62,318","61,978",340,"20,112","10,704","1,510","1,553","5,447",898,"19,265",4.2%,3.22
Orange,La Habra,1/1/18,"62,486","62,146",340,"20,271","10,708","1,510","1,555","5,600",898,"19,438",4.1%,3.20
Orange,La Habra,1/1/19,"63,319","62,979",340,"20,710","11,113","1,542","1,555","5,600",900,"19,871",4.1%,3.17
Orange,La Habra,1/1/20,"63,371","63,031",340,"20,838","11,125","1,653","1,559","5,600",901,"19,994",4.1%,3.15
Orange,Lake Forest,4/1/10,"77,395","76,880",515,"27,161","14,669","4,136","1,517","5,564","1,275","26,293",3.2%,2.92
Orange,Lake Forest,1/1/11,"77,792","77,277",515,"27,188","14,696","4,136","1,517","5,564","1,275","26,314",3.2%,2.94
Orange,Lake Forest,1/1/12,"78,500","77,985",515,"27,193","14,701","4,136","1,517","5,564","1,275","26,296",3.3%,2.97
Orange,Lake Forest,1/1/13,"78,680","78,165",515,"27,215","14,723","4,136","1,517","5,564","1,275","26,223",3.6%,2.98
Orange,Lake Forest,1/1/14,"78,754","78,239",515,"27,257","14,765","4,136","1,517","5,564","1,275","26,242",3.7%,2.98
Orange,Lake Forest,1/1/15,"79,376","78,861",515,"27,454","14,904","4,136","1,517","5,622","1,275","26,425",3.7%,2.98
Orange,Lake Forest,1/1/16,"81,700","81,185",515,"28,443","15,198","4,136","1,521","6,313","1,275","27,204",4.4%,2.98
Orange,Lake Forest,1/1/17,"82,796","82,281",515,"28,887","15,466","4,256","1,521","6,369","1,275","27,609",4.4%,2.98
Orange,Lake Forest,1/1/18,"83,630","83,115",515,"29,412","15,887","4,358","1,523","6,369","1,275","28,064",4.6%,2.96
Orange,Lake Forest,1/1/19,"84,576","84,061",515,"30,035","16,415","4,453","1,523","6,369","1,275","28,632",4.7%,2.94
Orange,Lake Forest,1/1/20,"84,711","84,196",515,"30,244","16,567","4,508","1,525","6,369","1,275","28,831",4.7%,2.92
Orange,La Palma,4/1/10,"15,568","15,548",20,"5,224","3,766",469,115,861,13,"5,080",2.8%,3.06
Orange,La Palma,1/1/11,"15,630","15,610",20,"5,223","3,765",469,115,861,13,"5,078",2.8%,3.07
Orange,La Palma,1/1/12,"15,770","15,750",20,"5,222","3,764",469,115,861,13,"5,073",2.9%,3.10
Orange,La Palma,1/1/13,"15,840","15,820",20,"5,234","3,764",469,127,861,13,"5,070",3.1%,3.12
Orange,La Palma,1/1/14,"15,842","15,822",20,"5,234","3,764",469,127,861,13,"5,070",3.1%,3.12
Orange,La Palma,1/1/15,"15,855","15,835",20,"5,234","3,764",469,127,861,13,"5,069",3.2%,3.12
Orange,La Palma,1/1/16,"15,855","15,835",20,"5,234","3,764",469,127,861,13,"5,069",3.2%,3.12
Orange,La Palma,1/1/17,"15,812","15,792",20,"5,230","3,760",469,127,861,13,"5,062",3.2%,3.12
Orange,La Palma,1/1/18,"15,723","15,703",20,"5,240","3,770",469,127,861,13,"5,065",3.3%,3.10
Orange,La Palma,1/1/19,"15,572","15,552",20,"5,239","3,770",468,127,861,13,"5,060",3.4%,3.07
Orange,La Palma,1/1/20,"15,492","15,472",20,"5,240","3,771",468,127,861,13,"5,061",3.4%,3.06
Orange,Los Alamitos,4/1/10,"11,449","11,206",243,"4,355","2,076",371,760,"1,050",98,"4,212",3.3%,2.66
Orange,Los Alamitos,1/1/11,"11,500","11,257",243,"4,356","2,077",371,760,"1,050",98,"4,213",3.3%,2.67
Orange,Los Alamitos,1/1/12,"11,615","11,372",243,"4,358","2,075",371,762,"1,050",100,"4,214",3.3%,2.70
Orange,Los Alamitos,1/1/13,"11,677","11,434",243,"4,362","2,074",371,766,"1,050",101,"4,215",3.4%,2.71
Orange,Los Alamitos,1/1/14,"11,725","11,482",243,"4,380","2,092",371,766,"1,050",101,"4,232",3.4%,2.71
Orange,Los Alamitos,1/1/15,"11,736","11,493",243,"4,380","2,092",371,766,"1,050",101,"4,232",3.4%,2.72
Orange,Los Alamitos,1/1/16,"11,753","11,510",243,"4,388","2,092",371,770,"1,050",105,"4,238",3.4%,2.72
Orange,Los Alamitos,1/1/17,"11,741","11,498",243,"4,390","2,092",372,770,"1,050",106,"4,239",3.4%,2.71
Orange,Los Alamitos,1/1/18,"11,679","11,436",243,"4,395","2,092",372,770,"1,055",106,"4,243",3.5%,2.70
Orange,Los Alamitos,1/1/19,"11,576","11,333",243,"4,394","2,090",370,773,"1,055",106,"4,241",3.5%,2.67
Orange,Los Alamitos,1/1/20,"11,567","11,324",243,"4,414","2,089",370,779,"1,070",106,"4,260",3.5%,2.66
Orange,Mission Viejo,4/1/10,"93,174","92,232",942,"34,155","24,718","4,112",910,"4,364",51,"33,139",3.0%,2.78
Orange,Mission Viejo,1/1/11,"93,536","92,594",942,"34,154","24,717","4,112",910,"4,364",51,"33,124",3.0%,2.80
Orange,Mission Viejo,1/1/12,"94,362","93,420",942,"34,182","24,717","4,140",910,"4,364",51,"33,093",3.2%,2.82
Orange,Mission Viejo,1/1/13,"94,983","94,041",942,"34,234","24,718","4,191",910,"4,364",51,"33,144",3.2%,2.84
Orange,Mission Viejo,1/1/14,"95,035","94,093",942,"34,301","24,719","4,257",910,"4,364",51,"33,155",3.3%,2.84
Orange,Mission Viejo,1/1/15,"95,953","95,011",942,"34,619","24,717","4,257",910,"4,684",51,"33,446",3.4%,2.84
Orange,Mission Viejo,1/1/16,"96,251","95,309",942,"34,876","24,718","4,257",910,"4,940",51,"33,552",3.8%,2.84
Orange,Mission Viejo,1/1/17,"96,133","95,191",942,"34,879","24,721","4,257",910,"4,940",51,"33,556",3.8%,2.84
Orange,Mission Viejo,1/1/18,"95,634","94,692",942,"34,913","24,755","4,257",910,"4,940",51,"33,589",3.8%,2.82
Orange,Mission Viejo,1/1/19,"94,766","93,824",942,"34,959","24,801","4,257",910,"4,940",51,"33,572",4.0%,2.79
Orange,Mission Viejo,1/1/20,"94,267","93,325",942,"34,959","24,801","4,257",910,"4,940",51,"33,572",4.0%,2.78
Orange,Newport Beach,4/1/10,"85,186","84,784",402,"44,193","20,107","7,010","5,125","10,777","1,174","38,751",12.3%,2.19
Orange,Newport Beach,1/1/11,"85,537","85,135",402,"44,209","20,125","7,010","5,123","10,777","1,174","38,742",12.4%,2.20
Orange,Newport Beach,1/1/12,"86,185","85,783",402,"44,222","20,139","7,010","5,122","10,777","1,174","38,656",12.6%,2.22
Orange,Newport Beach,1/1/13,"86,630","86,228",402,"44,224","20,149","7,010","5,114","10,777","1,174","38,659",12.6%,2.23
Orange,Newport Beach,1/1/14,"86,661","86,259",402,"44,232","20,169","7,010","5,102","10,777","1,174","38,664",12.6%,2.23
Orange,Newport Beach,1/1/15,"86,648","86,246",402,"44,214","20,155","7,010","5,110","10,765","1,174","38,620",12.7%,2.23
Orange,Newport Beach,1/1/16,"86,557","86,155",402,"44,170","20,143","7,010","5,107","10,790","1,120","38,580",12.7%,2.23
Orange,Newport Beach,1/1/17,"86,436","86,034",402,"44,167","20,169","7,010","5,083","10,785","1,120","38,578",12.7%,2.23
Orange,Newport Beach,1/1/18,"86,615","86,213",402,"44,749","20,220","7,010","5,063","11,336","1,120","38,901",13.1%,2.22
Orange,Newport Beach,1/1/19,"85,706","85,304",402,"44,782","20,259","7,010","5,057","11,336","1,120","38,828",13.3%,2.20
Orange,Newport Beach,1/1/20,"85,780","85,378",402,"45,060","20,265","7,010","5,085","11,580","1,120","39,069",13.3%,2.19
Orange,Orange,4/1/10,"136,386","130,133","6,253","45,102","25,990","4,848","4,909","8,133","1,222","43,358",3.9%,3.00
Orange,Orange,1/1/11,"137,394","131,031","6,363","45,213","26,028","4,864","4,909","8,190","1,222","43,467",3.9%,3.01
Orange,Orange,1/1/12,"138,720","132,390","6,330","45,226","26,041","4,864","4,909","8,190","1,222","43,489",3.8%,3.04
Orange,Orange,1/1/13,"139,502","133,013","6,489","45,206","26,047","4,864","4,883","8,190","1,222","43,472",3.8%,3.06
Orange,Orange,1/1/14,"139,426","133,260","6,166","45,271","26,049","4,864","4,883","8,253","1,222","43,543",3.8%,3.06
Orange,Orange,1/1/15,"139,755","133,388","6,367","45,267","26,048","4,864","4,880","8,253","1,222","43,542",3.8%,3.06
Orange,Orange,1/1/16,"139,693","133,470","6,223","45,272","26,051","4,865","4,881","8,253","1,222","43,570",3.8%,3.06
Orange,Orange,1/1/17,"139,740","133,308","6,432","45,271","26,050","4,865","4,881","8,253","1,222","43,577",3.7%,3.06
Orange,Orange,1/1/18,"140,208","133,787","6,421","45,719","26,052","4,881","4,883","8,681","1,222","44,008",3.7%,3.04
Orange,Orange,1/1/19,"140,410","134,031","6,379","46,054","26,071","4,899","4,893","8,969","1,222","44,340",3.7%,3.02
Orange,Orange,1/1/20,"140,065","133,796","6,269","46,079","26,090","4,899","4,899","8,969","1,222","44,364",3.7%,3.02
Orange,Placentia,4/1/10,"50,598","50,261",337,"16,889","10,044","1,913","1,391","2,955",586,"16,382",3.0%,3.07
Orange,Placentia,1/1/11,"50,852","50,515",337,"16,900","10,055","1,913","1,391","2,955",586,"16,393",3.0%,3.08
Orange,Placentia,1/1/12,"51,429","51,092",337,"16,924","10,079","1,913","1,391","2,955",586,"16,418",3.0%,3.11
Orange,Placentia,1/1/13,"52,147","51,810",337,"17,066","10,096","1,913","1,391","3,080",586,"16,564",2.9%,3.13
Orange,Placentia,1/1/14,"52,164","51,827",337,"17,066","10,096","1,913","1,391","3,080",586,"16,566",2.9%,3.13
Orange,Placentia,1/1/15,"52,314","51,977",337,"17,098","10,128","1,913","1,391","3,080",586,"16,598",2.9%,3.13
Orange,Placentia,1/1/16,"52,502","52,165",337,"17,155","10,175","1,913","1,391","3,090",586,"16,658",2.9%,3.13
Orange,Placentia,1/1/17,"52,445","52,108",337,"17,158","10,175","1,916","1,391","3,090",586,"16,663",2.9%,3.13
Orange,Placentia,1/1/18,"52,163","51,826",337,"17,168","10,175","1,926","1,391","3,090",586,"16,677",2.9%,3.11
Orange,Placentia,1/1/19,"51,750","51,413",337,"17,178","10,175","1,926","1,391","3,100",586,"16,689",2.8%,3.08
Orange,Placentia,1/1/20,"51,494","51,157",337,"17,184","10,179","1,926","1,393","3,100",586,"16,695",2.8%,3.06
Orange,Rancho Santa Margarita,4/1/10,"47,853","47,851",2,"17,260","9,347","3,538",622,"3,743",10,"16,665",3.4%,2.87
Orange,Rancho Santa Margarita,1/1/11,"48,076","48,074",2,"17,260","9,347","3,538",622,"3,743",10,"16,670",3.4%,2.88
Orange,Rancho Santa Margarita,1/1/12,"48,611","48,609",2,"17,260","9,347","3,538",622,"3,743",10,"16,691",3.3%,2.91
Orange,Rancho Santa Margarita,1/1/13,"49,130","49,128",2,"17,268","9,355","3,538",622,"3,743",10,"16,784",2.8%,2.93
Orange,Rancho Santa Margarita,1/1/14,"49,243","49,241",2,"17,284","9,355","3,554",622,"3,743",10,"16,819",2.7%,2.93
Orange,Rancho Santa Margarita,1/1/15,"49,380","49,378",2,"17,309","9,355","3,579",622,"3,743",10,"16,849",2.7%,2.93
Orange,Rancho Santa Margarita,1/1/16,"49,527","49,525",2,"17,309","9,355","3,579",622,"3,743",10,"16,900",2.4%,2.93
Orange,Rancho Santa Margarita,1/1/17,"49,506","49,504",2,"17,308","9,354","3,579",622,"3,743",10,"16,916",2.3%,2.93
Orange,Rancho Santa Margarita,1/1/18,"49,414","49,412",2,"17,344","9,354","3,615",622,"3,743",10,"16,991",2.0%,2.91
Orange,Rancho Santa Margarita,1/1/19,"49,051","49,049",2,"17,345","9,355","3,615",622,"3,743",10,"17,014",1.9%,2.88
Orange,Rancho Santa Margarita,1/1/20,"48,793","48,791",2,"17,346","9,354","3,615",624,"3,743",10,"17,015",1.9%,2.87
Orange,San Clemente,4/1/10,"63,522","63,249",273,"25,966","14,816","2,586","4,088","3,879",597,"23,906",7.9%,2.65
Orange,San Clemente,1/1/11,"63,825","63,552",273,"25,998","14,831","2,603","4,088","3,879",597,"23,916",8.0%,2.66
Orange,San Clemente,1/1/12,"64,314","64,041",273,"26,032","14,861","2,603","4,092","3,879",597,"23,865",8.3%,2.68
Orange,San Clemente,1/1/13,"64,675","64,402",273,"26,045","14,866","2,603","4,100","3,879",597,"23,878",8.3%,2.70
Orange,San Clemente,1/1/14,"64,685","64,412",273,"26,044","14,866","2,600","4,102","3,879",597,"23,877",8.3%,2.70
Orange,San Clemente,1/1/15,"64,887","64,614",273,"26,126","14,877","2,600","4,102","3,950",597,"23,928",8.4%,2.70
Orange,San Clemente,1/1/16,"65,108","64,835",273,"26,217","14,927","2,600","4,122","3,969",599,"24,010",8.4%,2.70
Orange,San Clemente,1/1/17,"65,136","64,863",273,"26,263","14,951","2,600","4,132","3,981",599,"24,053",8.4%,2.70
Orange,San Clemente,1/1/18,"65,055","64,782",273,"26,396","15,074","2,601","4,131","3,991",599,"24,174",8.4%,2.68
Orange,San Clemente,1/1/19,"64,541","64,268",273,"26,415","15,083","2,611","4,131","3,991",599,"24,192",8.4%,2.66
Orange,San Clemente,1/1/20,"64,581","64,308",273,"26,573","15,208","2,611","4,164","3,991",599,"24,337",8.4%,2.64
Orange,San Juan Capistrano,4/1/10,"34,593","34,506",87,"11,940","6,338","2,344",795,"1,079","1,384","11,394",4.6%,3.03
Orange,San Juan Capistrano,1/1/11,"34,813","34,726",87,"11,966","6,346","2,362",795,"1,079","1,384","11,417",4.6%,3.04
Orange,San Juan Capistrano,1/1/12,"35,176","35,089",87,"11,982","6,362","2,362",795,"1,079","1,384","11,424",4.7%,3.07
Orange,San Juan Capistrano,1/1/13,"35,363","35,276",87,"12,022","6,402","2,362",795,"1,079","1,384","11,427",4.9%,3.09
Orange,San Juan Capistrano,1/1/14,"35,751","35,664",87,"12,160","6,540","2,362",795,"1,079","1,384","11,550",5.0%,3.09
Orange,San Juan Capistrano,1/1/15,"35,939","35,852",87,"12,215","6,595","2,362",795,"1,079","1,384","11,600",5.0%,3.09
Orange,San Juan Capistrano,1/1/16,"36,010","35,923",87,"12,262","6,642","2,362",795,"1,079","1,384","11,623",5.2%,3.09
Orange,San Juan Capistrano,1/1/17,"36,106","36,019",87,"12,319","6,699","2,362",795,"1,079","1,384","11,670",5.3%,3.09
Orange,San Juan Capistrano,1/1/18,"36,007","35,920",87,"12,380","6,699","2,423",795,"1,079","1,384","11,711",5.4%,3.07
Orange,San Juan Capistrano,1/1/19,"36,149","36,062",87,"12,490","6,759","2,431",827,"1,079","1,394","11,806",5.5%,3.05
Orange,San Juan Capistrano,1/1/20,"36,318","36,231",87,"12,558","6,797","2,431",857,"1,079","1,394","11,870",5.5%,3.05
Orange,Santa Ana,4/1/10,"324,647","319,989","4,658","76,919","35,444","5,637","7,500","24,289","4,049","73,199",4.8%,4.37
Orange,Santa Ana,1/1/11,"326,490","321,601","4,889","76,937","35,457","5,643","7,498","24,290","4,049","73,247",4.8%,4.39
Orange,Santa Ana,1/1/12,"330,341","325,523","4,818","76,976","35,486","5,659","7,492","24,290","4,049","73,416",4.6%,4.43
Orange,Santa Ana,1/1/13,"334,866","329,636","5,230","76,991","35,492","5,659","7,501","24,290","4,049","73,966",3.9%,4.46
Orange,Santa Ana,1/1/14,"336,227","330,858","5,369","77,133","35,497","5,659","7,540","24,388","4,049","74,224",3.8%,4.46
Orange,Santa Ana,1/1/15,"338,025","332,829","5,196","77,477","35,569","5,660","7,543","24,656","4,049","74,593",3.7%,4.46
Orange,Santa Ana,1/1/16,"338,015","333,405","4,610","77,610","35,601","5,691","7,543","24,726","4,049","74,724",3.7%,4.46
Orange,Santa Ana,1/1/17,"339,506","334,153","5,353","77,892","35,619","5,705","7,543","24,976","4,049","74,994",3.7%,4.46
Orange,Santa Ana,1/1/18,"339,296","333,938","5,358","78,069","35,646","5,762","7,553","25,059","4,049","75,416",3.4%,4.43
Orange,Santa Ana,1/1/19,"337,639","332,194","5,445","78,565","35,693","5,800","7,563","25,460","4,049","76,034",3.2%,4.37
Orange,Santa Ana,1/1/20,"335,052","329,789","5,263","78,761","35,768","5,801","7,581","25,562","4,049","76,224",3.2%,4.33
Orange,Seal Beach,4/1/10,"24,168","23,943",225,"14,558","4,745","1,518","1,120","7,020",155,"13,017",10.6%,1.84
Orange,Seal Beach,1/1/11,"24,289","24,064",225,"14,558","4,745","1,518","1,120","7,020",155,"13,026",10.5%,1.85
Orange,Seal Beach,1/1/12,"24,501","24,277",224,"14,545","4,733","1,518","1,120","7,020",154,"13,016",10.5%,1.87
Orange,Seal Beach,1/1/13,"24,914","24,690",224,"14,546","4,734","1,518","1,120","7,020",154,"13,165",9.5%,1.88
Orange,Seal Beach,1/1/14,"24,969","24,732",237,"14,539","4,734","1,518","1,120","7,012",155,"13,194",9.3%,1.87
Orange,Seal Beach,1/1/15,"24,995","24,769",226,"14,535","4,732","1,518","1,118","7,012",155,"13,201",9.2%,1.88
Orange,Seal Beach,1/1/16,"25,174","24,935",239,"14,534","4,731","1,518","1,118","7,012",155,"13,291",8.6%,1.88
Orange,Seal Beach,1/1/17,"25,178","24,950",228,"14,530","4,727","1,518","1,118","7,012",155,"13,317",8.3%,1.87
Orange,Seal Beach,1/1/18,"25,202","24,957",245,"14,527","4,726","1,518","1,116","7,012",155,"13,387",7.8%,1.86
Orange,Seal Beach,1/1/19,"25,080","24,848",232,"14,534","4,733","1,518","1,116","7,012",155,"13,436",7.6%,1.85
Orange,Seal Beach,1/1/20,"24,992","24,753",239,"14,535","4,732","1,518","1,118","7,012",155,"13,439",7.5%,1.84
Orange,Stanton,4/1/10,"38,186","37,836",350,"11,283","3,025","1,787","1,354","3,679","1,438","10,825",4.1%,3.50
Orange,Stanton,1/1/11,"38,416","38,066",350,"11,300","3,030","1,799","1,354","3,679","1,438","10,843",4.0%,3.51
Orange,Stanton,1/1/12,"38,740","38,390",350,"11,276","3,042","1,799","1,318","3,679","1,438","10,829",4.0%,3.55
Orange,Stanton,1/1/13,"39,129","38,779",350,"11,296","3,059","1,799","1,321","3,679","1,438","10,883",3.7%,3.56
Orange,Stanton,1/1/14,"39,176","38,826",350,"11,299","3,061","1,800","1,321","3,679","1,438","10,894",3.6%,3.56
Orange,Stanton,1/1/15,"39,305","38,955",350,"11,323","3,085","1,800","1,321","3,679","1,438","10,920",3.6%,3.57
Orange,Stanton,1/1/16,"39,488","39,138",350,"11,355","3,118","1,803","1,317","3,679","1,438","10,972",3.4%,3.57
Orange,Stanton,1/1/17,"39,536","39,186",350,"11,377","3,140","1,803","1,317","3,679","1,438","11,000",3.3%,3.56
Orange,Stanton,1/1/18,"39,356","39,006",350,"11,379","3,142","1,803","1,317","3,679","1,438","11,018",3.2%,3.54
Orange,Stanton,1/1/19,"39,097","38,747",350,"11,393","3,147","1,812","1,317","3,679","1,438","11,040",3.1%,3.51
Orange,Stanton,1/1/20,"39,077","38,727",350,"11,448","3,198","1,812","1,321","3,679","1,438","11,093",3.1%,3.49
Orange,Tustin,4/1/10,"75,540","75,020",520,"26,476","9,358","3,394","4,048","8,767",909,"25,203",4.8%,2.98
